event_id,model_name,symbol,timeframe,direction,detected_at,status,entry_low,entry_high,entry_price,invalidation,risk,score,reason,components_json,warning,skipped_reason,forward_bars,mfe,mae,mfe_r,mae_r,hit_0_5r,hit_1r,hit_2r,invalidated,bars_to_0_5r,bars_to_1r,bars_to_2r,bars_to_invalidation,future_high,future_low,hit_1r_before_invalidation,hit_2r_before_invalidation
c1e0f04d2a9d1fbe,Entry Model 1,BTCUSDT,5m,long,1746106800000,triggered,96015.5,96066.6,96041.05,95770.0,271.0500000000029,4,"SSL sweep, BOS confirmed, post-BOS FVG ready","{""components"": {""fvg_detected"": true, ""inversion_detected"": false, ""ltf_refinement_detected"": false, ""structure_shift_detected"": true, ""sweep_detected"": true}, ""metadata"": {""fvg_created_at"": 1746099900000, ""fvg_mitigated_at"": 1746102600000, ""structure_type"": ""BOS"", ""sweep_timestamp"": 1746098700000}, ""raw_model_name"": ""Entry Model 1"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746106800000}",,,20,1346.949999999997,298.9499999999971,4.969378343478999,1.1029330381848141,True,True,True,True,1,7,11,3,97388.0,95742.1,False,False
8a94366136d8d82a,Entry Model 2,BTCUSDT,5m,short,1746107100000,triggered,96108.6,96109.9,96109.25,96431.9,322.6499999999942,5,"BSL sweep, IFVG inversion armed","{""components"": {""fvg_detected"": false, ""inversion_detected"": true, ""ltf_refinement_detected"": false, ""structure_shift_detected"": false, ""sweep_detected"": true}, ""metadata"": {""candidate_kind"": ""IFVG"", ""invalidated_at"": 1746106800000, ""retest_at"": null, ""source_direction"": ""bullish""}, ""raw_model_name"": ""Entry Model 2"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746107100000}",,,20,367.1499999999942,1278.75,1.1379203471253705,3.963272896327361,True,True,False,True,1,2,,10,97388.0,95742.1,True,False
f4ff91e9fa2c9ccf,Entry Model 2,BTCUSDT,5m,short,1746108000000,triggered,96015.5,96066.6,96041.05,96204.3,163.25,5,"BSL sweep, IFVG inversion armed","{""components"": {""fvg_detected"": false, ""inversion_detected"": true, ""ltf_refinement_detected"": false, ""structure_shift_detected"": false, ""sweep_detected"": true}, ""metadata"": {""candidate_kind"": ""IFVG"", ""invalidated_at"": 1746107400000, ""retest_at"": null, ""source_direction"": ""bullish""}, ""raw_model_name"": ""Entry Model 2"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746108000000}",,,20,85.55000000000291,1346.949999999997,0.524042879019926,8.250842266462463,True,False,False,True,2,,,3,97388.0,95955.5,False,False
5f760a47abac5f81,Entry Model 2,BTCUSDT,5m,long,1746109200000,triggered,96200.0,96240.2,96220.1,95955.5,264.6000000000058,5,"SSL sweep, IFVG inversion armed","{""components"": {""fvg_detected"": false, ""inversion_detected"": true, ""ltf_refinement_detected"": false, ""structure_shift_detected"": false, ""sweep_detected"": true}, ""metadata"": {""candidate_kind"": ""IFVG"", ""invalidated_at"": 1746108900000, ""retest_at"": null, ""source_direction"": ""bearish""}, ""raw_model_name"": ""Entry Model 2"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746109200000}",,,20,1167.8999999999942,102.70000000001164,4.413832199546366,0.3881330309902093,True,True,True,False,1,3,7,,97388.0,96117.4,True,True
afe9127c82f024c5,Entry Model 1,BTCUSDT,5m,long,1746109800000,triggered,96185.0,96212.1,96198.55,95955.5,243.0500000000029,4,"SSL sweep, BOS confirmed, post-BOS FVG ready","{""components"": {""fvg_detected"": true, ""inversion_detected"": false, ""ltf_refinement_detected"": false, ""structure_shift_detected"": true, ""sweep_detected"": true}, ""metadata"": {""fvg_created_at"": 1746109200000, ""fvg_mitigated_at"": null, ""structure_type"": ""BOS"", ""sweep_timestamp"": 1746108600000}, ""raw_model_name"": ""Entry Model 1"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746109800000}",,,20,1189.449999999997,0.0,4.893849002262838,0.0,True,True,True,False,1,1,5,,97388.0,96266.6,True,True
1205ad67bde6a006,Entry Model 2,BTCUSDT,5m,short,1746113100000,skipped_outcome,96970.0,97033.6,97001.8,96555.0,,5,"BSL sweep, IFVG inversion armed","{""components"": {""fvg_detected"": false, ""inversion_detected"": true, ""ltf_refinement_detected"": false, ""structure_shift_detected"": false, ""sweep_detected"": true}, ""metadata"": {""candidate_kind"": ""IFVG"", ""invalidated_at"": 1746112800000, ""retest_at"": null, ""source_direction"": ""bullish""}, ""raw_model_name"": ""Entry Model 2"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746113100000}",risk is not positive; R metrics are skipped,invalid risk,20,226.8000000000029,298.1999999999971,,,False,False,False,True,,,,1,97300.0,96775.0,False,False
995ffdeb54764add,Entry Model 2,BTCUSDT,5m,short,1746115200000,skipped_outcome,96970.0,97033.6,97001.8,96555.0,,5,"BSL sweep, IFVG inversion armed","{""components"": {""fvg_detected"": false, ""inversion_detected"": true, ""ltf_refinement_detected"": false, ""structure_shift_detected"": false, ""sweep_detected"": true}, ""metadata"": {""candidate_kind"": ""IFVG"", ""invalidated_at"": 1746112800000, ""retest_at"": 1746113100000, ""source_direction"": ""bullish""}, ""raw_model_name"": ""Entry Model 2"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746115200000}",risk is not positive; R metrics are skipped,invalid risk,20,554.4000000000087,298.1999999999971,,,False,False,False,True,,,,1,97300.0,96447.4,False,False
56bb134ae826f6bf,Entry Model 2,BTCUSDT,5m,short,1746118200000,skipped_outcome,96970.0,97033.6,97001.8,96555.0,,5,"BSL sweep, IFVG inversion armed","{""components"": {""fvg_detected"": false, ""inversion_detected"": true, ""ltf_refinement_detected"": false, ""structure_shift_detected"": false, ""sweep_detected"": true}, ""metadata"": {""candidate_kind"": ""IFVG"", ""invalidated_at"": 1746112800000, ""retest_at"": 1746113100000, ""source_direction"": ""bullish""}, ""raw_model_name"": ""Entry Model 2"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746118200000}",risk is not positive; R metrics are skipped,invalid risk,20,622.3000000000029,163.1999999999971,,,False,False,False,True,,,,1,97165.0,96379.5,False,False
4020931909b1deff,Entry Model 2,BTCUSDT,5m,short,1746118500000,triggered,97060.6,97102.2,97081.4,97156.8,75.40000000000873,5,"BSL sweep, IFVG inversion armed","{""components"": {""fvg_detected"": false, ""inversion_detected"": true, ""ltf_refinement_detected"": false, ""structure_shift_detected"": false, ""sweep_detected"": true}, ""metadata"": {""candidate_kind"": ""IFVG"", ""invalidated_at"": 1746118200000, ""retest_at"": null, ""source_direction"": ""bullish""}, ""raw_model_name"": ""Entry Model 2"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746118500000}",,,20,701.8999999999942,83.60000000000582,9.309018567638102,1.1087533156498162,True,True,True,True,1,1,1,4,97165.0,96379.5,True,True
c4e4ae782ef1f01a,Entry Model 2,BTCUSDT,5m,short,1746120600000,triggered,96855.0,96930.8,96892.9,97138.3,245.40000000000873,4,"BSL sweep, IFVG inversion armed","{""components"": {""fvg_detected"": false, ""inversion_detected"": true, ""ltf_refinement_detected"": false, ""structure_shift_detected"": false, ""sweep_detected"": true}, ""metadata"": {""candidate_kind"": ""IFVG"", ""invalidated_at"": 1746120300000, ""retest_at"": null, ""source_direction"": ""bullish""}, ""raw_model_name"": ""Entry Model 2"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746120600000}",,,20,513.3999999999942,63.70000000001164,2.092094539527204,0.2595762021190276,True,True,True,False,1,2,12,,96956.6,96379.5,True,True
17aff481dc8f9f1b,Entry Model 2,BTCUSDT,5m,long,1746122400000,skipped_outcome,96615.5,96662.1,96638.8,96820.7,,4,"SSL sweep, IFVG inversion armed","{""components"": {""fvg_detected"": false, ""inversion_detected"": true, ""ltf_refinement_detected"": false, ""structure_shift_detected"": false, ""sweep_detected"": true}, ""metadata"": {""candidate_kind"": ""IFVG"", ""invalidated_at"": 1746121800000, ""retest_at"": null, ""source_direction"": ""bearish""}, ""raw_model_name"": ""Entry Model 2"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746122400000}",risk is not positive; R metrics are skipped,invalid risk,20,317.8000000000029,294.40000000000873,,,False,False,False,True,,,,1,96956.6,96344.4,False,False
a4d30c227526031b,Entry Model 2,BTCUSDT,5m,long,1746124500000,skipped_outcome,96615.5,96662.1,96638.8,96820.7,,4,"SSL sweep, IFVG inversion armed","{""components"": {""fvg_detected"": false, ""inversion_detected"": true, ""ltf_refinement_detected"": false, ""structure_shift_detected"": false, ""sweep_detected"": true}, ""metadata"": {""candidate_kind"": ""IFVG"", ""invalidated_at"": 1746121800000, ""retest_at"": 1746122400000, ""source_direction"": ""bearish""}, ""raw_model_name"": ""Entry Model 2"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746124500000}",risk is not positive; R metrics are skipped,invalid risk,20,317.8000000000029,394.8000000000029,,,False,False,False,True,,,,1,96956.6,96244.0,False,False
a72b738161443ca6,Entry Model 1,BTCUSDT,5m,short,1746125100000,triggered,96956.1,97000.0,96978.05,97138.3,160.25,4,"BSL sweep, BOS confirmed, post-BOS FVG ready","{""components"": {""fvg_detected"": true, ""inversion_detected"": false, ""ltf_refinement_detected"": false, ""structure_shift_detected"": true, ""sweep_detected"": true}, ""metadata"": {""fvg_created_at"": 1746120600000, ""fvg_mitigated_at"": null, ""structure_type"": ""BOS"", ""sweep_timestamp"": 1746120000000}, ""raw_model_name"": ""Entry Model 1"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746125100000}",,,20,734.0500000000029,0.0,4.580655226209067,0.0,True,True,True,False,1,1,3,,96936.3,96244.0,True,True
a6ccbf886ee5e574,Entry Model 2,BTCUSDT,5m,short,1746125100000,triggered,96855.0,96930.8,96892.9,97138.3,245.40000000000873,4,"BSL sweep, IFVG inversion armed","{""components"": {""fvg_detected"": false, ""inversion_detected"": true, ""ltf_refinement_detected"": false, ""structure_shift_detected"": false, ""sweep_detected"": true}, ""metadata"": {""candidate_kind"": ""IFVG"", ""invalidated_at"": 1746120300000, ""retest_at"": 1746120600000, ""source_direction"": ""bullish""}, ""raw_model_name"": ""Entry Model 2"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746125100000}",,,20,648.8999999999942,43.40000000000873,2.6442542787284884,0.17685411572945064,True,True,True,False,1,4,6,,96936.3,96244.0,True,True
7834542222f207cf,Entry Model 1,BTCUSDT,5m,long,1746125700000,triggered,96713.7,96744.8,96729.25,96379.5,349.75,4,"SSL sweep, BOS confirmed, post-BOS FVG ready","{""components"": {""fvg_detected"": true, ""inversion_detected"": false, ""ltf_refinement_detected"": false, ""structure_shift_detected"": true, ""sweep_detected"": true}, ""metadata"": {""fvg_created_at"": 1746125400000, ""fvg_mitigated_at"": null, ""structure_type"": ""BOS"", ""sweep_timestamp"": 1746124200000}, ""raw_model_name"": ""Entry Model 1"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746125700000}",,,20,107.75,485.25,0.3080771979985704,1.387419585418156,False,False,False,True,,,,4,96837.0,96244.0,False,False
4aee45100ffc7e40,Entry Model 2,BTCUSDT,5m,long,1746126000000,triggered,96600.0,96651.8,96625.9,96379.5,246.39999999999418,5,"SSL sweep, IFVG inversion armed","{""components"": {""fvg_detected"": false, ""inversion_detected"": true, ""ltf_refinement_detected"": false, ""structure_shift_detected"": false, ""sweep_detected"": true}, ""metadata"": {""candidate_kind"": ""IFVG"", ""invalidated_at"": 1746124800000, ""retest_at"": null, ""source_direction"": ""bearish""}, ""raw_model_name"": ""Entry Model 2"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746126000000}",,,20,208.5,381.8999999999942,0.8461850649350849,1.549918831168844,True,False,False,True,15,,,3,96834.4,96244.0,False,False
7ac71b42fa2617dd,Entry Model 2,BTCUSDT,5m,short,1746126300000,triggered,96713.7,96744.8,96729.25,96936.3,207.0500000000029,5,"BSL sweep, IFVG inversion armed","{""components"": {""fvg_detected"": false, ""inversion_detected"": true, ""ltf_refinement_detected"": false, ""structure_shift_detected"": false, ""sweep_detected"": true}, ""metadata"": {""candidate_kind"": ""IFVG"", ""invalidated_at"": 1746126000000, ""retest_at"": null, ""source_direction"": ""bullish""}, ""raw_model_name"": ""Entry Model 2"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746126300000}",,,20,485.25,105.14999999999418,2.3436368027046277,0.5078483458101555,True,True,True,False,1,1,11,,96834.4,96244.0,True,True
5ff7b70688bbc7c2,Entry Model 1,BTCUSDT,5m,short,1746126900000,triggered,96532.8,96651.0,96591.9,96837.0,245.10000000000582,4,"BSL sweep, BOS confirmed, post-BOS FVG ready","{""components"": {""fvg_detected"": true, ""inversion_detected"": false, ""ltf_refinement_detected"": false, ""structure_shift_detected"": true, ""sweep_detected"": true}, ""metadata"": {""fvg_created_at"": 1746126600000, ""fvg_mitigated_at"": null, ""structure_type"": ""BOS"", ""sweep_timestamp"": 1746126000000}, ""raw_model_name"": ""Entry Model 1"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746126900000}",,,20,347.8999999999942,242.5,1.4194206446347855,0.9893920848632975,True,True,False,False,1,9,,,96834.4,96244.0,True,False
6c86aed876691112,Entry Model 2,BTCUSDT,5m,short,1746126900000,triggered,96552.1,96563.5,96557.8,96837.0,279.1999999999971,5,"BSL sweep, IFVG inversion armed","{""components"": {""fvg_detected"": false, ""inversion_detected"": true, ""ltf_refinement_detected"": false, ""structure_shift_detected"": false, ""sweep_detected"": true}, ""metadata"": {""candidate_kind"": ""IFVG"", ""invalidated_at"": 1746126300000, ""retest_at"": null, ""source_direction"": ""bullish""}, ""raw_model_name"": ""Entry Model 2"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746126900000}",,,20,313.8000000000029,276.59999999999127,1.123925501432687,0.9906876790830736,True,True,False,False,1,9,,,96834.4,96244.0,True,False
7985ef48ddd0c1bb,Entry Model 2,BTCUSDT,5m,short,1746128100000,triggered,96580.1,96600.7,96590.4,96837.0,246.60000000000582,5,"BSL sweep, IFVG inversion armed","{""components"": {""fvg_detected"": false, ""inversion_detected"": true, ""ltf_refinement_detected"": false, ""structure_shift_detected"": false, ""sweep_detected"": true}, ""metadata"": {""candidate_kind"": ""IFVG"", ""invalidated_at"": 1746126300000, ""retest_at"": null, ""source_direction"": ""bullish""}, ""raw_model_name"": ""Entry Model 2"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746128100000}",,,20,346.3999999999942,244.0,1.4047039740469829,0.9894566098945428,True,True,False,False,1,5,,,96834.4,96244.0,True,False
3347642d856a2fa8,Entry Model 1,BTCUSDT,5m,short,1746128700000,triggered,96532.8,96651.0,96591.9,96837.0,245.10000000000582,4,"BSL sweep, BOS confirmed, post-BOS FVG ready","{""components"": {""fvg_detected"": true, ""inversion_detected"": false, ""ltf_refinement_detected"": false, ""structure_shift_detected"": true, ""sweep_detected"": true}, ""metadata"": {""fvg_created_at"": 1746126600000, ""fvg_mitigated_at"": 1746126900000, ""structure_type"": ""BOS"", ""sweep_timestamp"": 1746126000000}, ""raw_model_name"": ""Entry Model 1"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746128700000}",,,20,347.8999999999942,242.5,1.4194206446347855,0.9893920848632975,True,True,False,False,1,3,,,96834.4,96244.0,True,False
c6609103e7f0faad,Entry Model 2,BTCUSDT,5m,short,1746129900000,triggered,96444.9,96537.5,96491.2,96590.1,98.90000000000873,5,"BSL sweep, IFVG inversion armed","{""components"": {""fvg_detected"": false, ""inversion_detected"": true, ""ltf_refinement_detected"": false, ""structure_shift_detected"": false, ""sweep_detected"": true}, ""metadata"": {""candidate_kind"": ""IFVG"", ""invalidated_at"": 1746129600000, ""retest_at"": null, ""source_direction"": ""bullish""}, ""raw_model_name"": ""Entry Model 2"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746129900000}",,,20,211.1999999999971,343.1999999999971,2.1354903943374968,3.4701718907984507,True,True,True,True,1,9,10,1,96834.4,96280.0,False,False
334b4dab46a9749b,Entry Model 1,BTCUSDT,5m,long,1746130800000,triggered,96581.6,96661.9,96621.75,96261.1,360.6499999999942,4,"SSL sweep, BOS confirmed, post-BOS FVG ready","{""components"": {""fvg_detected"": true, ""inversion_detected"": false, ""ltf_refinement_detected"": false, ""structure_shift_detected"": true, ""sweep_detected"": true}, ""metadata"": {""fvg_created_at"": 1746130500000, ""fvg_mitigated_at"": null, ""structure_type"": ""BOS"", ""sweep_timestamp"": 1746129900000}, ""raw_model_name"": ""Entry Model 1"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746130800000}",,,20,170.9499999999971,341.75,0.47400526826563105,0.9475946208235284,False,False,False,False,,,,,96792.7,96280.0,False,False
3c142f9f03733bd9,Entry Model 2,BTCUSDT,5m,long,1746130800000,triggered,96716.4,96744.7,96730.54999999999,96408.5,322.04999999998836,5,"SSL sweep, IFVG inversion armed","{""components"": {""fvg_detected"": false, ""inversion_detected"": true, ""ltf_refinement_detected"": false, ""structure_shift_detected"": false, ""sweep_detected"": true}, ""metadata"": {""candidate_kind"": ""IFVG"", ""invalidated_at"": 1746130500000, ""retest_at"": null, ""source_direction"": ""bearish""}, ""raw_model_name"": ""Entry Model 2"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746130800000}",,,20,62.15000000000873,450.54999999998836,0.19298245614038498,1.3990063654712146,False,False,False,True,,,,6,96792.7,96280.0,False,False
51e37221b5bcc126,Entry Model 2,BTCUSDT,5m,long,1746131700000,triggered,96532.8,96651.0,96591.9,96261.1,330.79999999998836,5,"SSL sweep, IFVG inversion armed","{""components"": {""fvg_detected"": false, ""inversion_detected"": true, ""ltf_refinement_detected"": false, ""structure_shift_detected"": false, ""sweep_detected"": true}, ""metadata"": {""candidate_kind"": ""IFVG"", ""invalidated_at"": 1746130200000, ""retest_at"": 1746130800000, ""source_direction"": ""bearish""}, ""raw_model_name"": ""Entry Model 2"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746131700000}",,,20,134.60000000000582,311.8999999999942,0.40689238210402223,0.9428657799274642,False,False,False,False,,,,,96726.5,96280.0,False,False
fa8c3136e6238502,Entry Model 2,BTCUSDT,5m,short,1746131700000,skipped_outcome,96581.6,96661.9,96621.75,96581.6,,5,"BSL sweep, IFVG inversion armed","{""components"": {""fvg_detected"": false, ""inversion_detected"": true, ""ltf_refinement_detected"": false, ""structure_shift_detected"": false, ""sweep_detected"": true}, ""metadata"": {""candidate_kind"": ""IFVG"", ""invalidated_at"": 1746131400000, ""retest_at"": null, ""source_direction"": ""bullish""}, ""raw_model_name"": ""Entry Model 2"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746131700000}",risk is not positive; R metrics are skipped,invalid risk,20,341.75,104.75,,,False,False,False,True,,,,1,96726.5,96280.0,False,False
931820d9cff5d6fa,Entry Model 1,BTCUSDT,5m,short,1746133200000,triggered,96386.4,96431.1,96408.75,96615.2,206.4499999999971,4,"BSL sweep, BOS confirmed, post-BOS FVG ready","{""components"": {""fvg_detected"": true, ""inversion_detected"": false, ""ltf_refinement_detected"": false, ""structure_shift_detected"": true, ""sweep_detected"": true}, ""metadata"": {""fvg_created_at"": 1746132900000, ""fvg_mitigated_at"": null, ""structure_type"": ""BOS"", ""sweep_timestamp"": 1746132000000}, ""raw_model_name"": ""Entry Model 1"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746133200000}",,,20,99.85000000000582,317.75,0.48365221603297276,1.5391135868249188,False,False,False,True,,,,2,96726.5,96308.9,False,False
d6a77d24a307ad86,Entry Model 2,BTCUSDT,5m,short,1746133800000,skipped_outcome,96581.6,96661.9,96621.75,96581.6,,5,"BSL sweep, IFVG inversion armed","{""components"": {""fvg_detected"": false, ""inversion_detected"": true, ""ltf_refinement_detected"": false, ""structure_shift_detected"": false, ""sweep_detected"": true}, ""metadata"": {""candidate_kind"": ""IFVG"", ""invalidated_at"": 1746131400000, ""retest_at"": 1746131700000, ""source_direction"": ""bullish""}, ""raw_model_name"": ""Entry Model 2"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746133800000}",risk is not positive; R metrics are skipped,invalid risk,20,312.8500000000058,104.75,,,False,False,False,True,,,,1,96726.5,96308.9,False,False
4a061271341269af,Entry Model 1,BTCUSDT,5m,long,1746134400000,triggered,96528.1,96558.2,96543.15,96329.3,213.84999999999127,4,"SSL sweep, BOS confirmed, post-BOS FVG ready","{""components"": {""fvg_detected"": true, ""inversion_detected"": false, ""ltf_refinement_detected"": false, ""structure_shift_detected"": true, ""sweep_detected"": true}, ""metadata"": {""fvg_created_at"": 1746134100000, ""fvg_mitigated_at"": null, ""structure_type"": ""BOS"", ""sweep_timestamp"": 1746133200000}, ""raw_model_name"": ""Entry Model 1"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746134400000}",,,20,183.35000000000582,323.1499999999942,0.8573766658873664,1.511105915361269,True,False,False,True,4,,,15,96726.5,96220.0,False,False
eb00b12141078369,Entry Model 2,BTCUSDT,5m,long,1746134400000,triggered,96470.0,96514.1,96492.05,96329.3,162.75,5,"SSL sweep, IFVG inversion armed","{""components"": {""fvg_detected"": false, ""inversion_detected"": true, ""ltf_refinement_detected"": false, ""structure_shift_detected"": false, ""sweep_detected"": true}, ""metadata"": {""candidate_kind"": ""IFVG"", ""invalidated_at"": 1746133800000, ""retest_at"": null, ""source_direction"": ""bearish""}, ""raw_model_name"": ""Entry Model 2"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746134400000}",,,20,234.4499999999971,272.0500000000029,1.4405529953916871,1.6715821812596185,True,True,False,True,3,4,,15,96726.5,96220.0,True,False
6c1d94a6e0208d17,Entry Model 1,BTCUSDT,5m,long,1746135300000,triggered,96386.4,96483.2,96434.79999999999,96408.5,26.29999999998836,4,"SSL sweep, BOS confirmed, post-BOS FVG ready","{""components"": {""fvg_detected"": true, ""inversion_detected"": false, ""ltf_refinement_detected"": false, ""structure_shift_detected"": true, ""sweep_detected"": true}, ""metadata"": {""fvg_created_at"": 1746133500000, ""fvg_mitigated_at"": null, ""structure_type"": ""BOS"", ""sweep_timestamp"": 1746130200000}, ""raw_model_name"": ""Entry Model 1"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746135300000}",,,20,291.70000000001164,309.79999999998836,11.091254752857063,11.779467680613136,True,True,True,True,1,1,1,4,96726.5,96125.0,True,True
8dc9c96e759d45f2,Entry Model 1,BTCUSDT,5m,short,1746135300000,triggered,96527.0,96558.2,96542.6,96615.2,72.59999999999127,4,"BSL sweep, BOS confirmed, post-BOS FVG ready","{""components"": {""fvg_detected"": true, ""inversion_detected"": false, ""ltf_refinement_detected"": false, ""structure_shift_detected"": true, ""sweep_detected"": true}, ""metadata"": {""fvg_created_at"": 1746134700000, ""fvg_mitigated_at"": null, ""structure_type"": ""BOS"", ""sweep_timestamp"": 1746132000000}, ""raw_model_name"": ""Entry Model 1"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746135300000}",,,20,417.6000000000058,183.89999999999418,5.7520661157032515,2.533057851239894,True,True,True,True,4,4,5,1,96726.5,96125.0,False,False
2d3b020fc111f2da,Entry Model 2,BTCUSDT,5m,short,1746135300000,triggered,96528.1,96558.2,96543.15,96655.3,112.15000000000873,5,"BSL sweep, IFVG inversion armed","{""components"": {""fvg_detected"": false, ""inversion_detected"": true, ""ltf_refinement_detected"": false, ""structure_shift_detected"": false, ""sweep_detected"": true}, ""metadata"": {""candidate_kind"": ""IFVG"", ""invalidated_at"": 1746134400000, ""retest_at"": null, ""source_direction"": ""bullish""}, ""raw_model_name"": ""Entry Model 2"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746135300000}",,,20,418.1499999999942,183.35000000000582,3.7284886312970276,1.6348640213998356,True,True,True,True,4,4,12,1,96726.5,96125.0,False,False
1d758c87678b96f3,Entry Model 2,BTCUSDT,5m,long,1746135600000,triggered,96386.4,96431.1,96408.75,96280.0,128.75,4,"SSL sweep, IFVG inversion armed","{""components"": {""fvg_detected"": false, ""inversion_detected"": true, ""ltf_refinement_detected"": false, ""structure_shift_detected"": false, ""sweep_detected"": true}, ""metadata"": {""candidate_kind"": ""IFVG"", ""invalidated_at"": 1746133200000, ""retest_at"": 1746135300000, ""source_direction"": ""bearish""}, ""raw_model_name"": ""Entry Model 2"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746135300000}",,,20,300.25,283.75,2.3320388349514563,2.203883495145631,True,True,True,True,1,1,1,16,96709.0,96125.0,True,True
d9260c273bfd9df6,Entry Model 1,BTCUSDT,5m,long,1746135900000,triggered,96526.1,96566.5,96546.3,96329.3,217.0,4,"SSL sweep, BOS confirmed, post-BOS FVG ready","{""components"": {""fvg_detected"": true, ""inversion_detected"": false, ""ltf_refinement_detected"": false, ""structure_shift_detected"": true, ""sweep_detected"": true}, ""metadata"": {""fvg_created_at"": 1746135600000, ""fvg_mitigated_at"": null, ""structure_type"": ""BOS"", ""sweep_timestamp"": 1746133200000}, ""raw_model_name"": ""Entry Model 1"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746135900000}",,,20,65.59999999999127,421.3000000000029,0.3023041474653976,1.9414746543778936,False,False,False,True,,,,10,96611.9,96125.0,False,False
67f87afa466d558f,Entry Model 2,BTCUSDT,5m,long,1746136200000,triggered,96470.0,96514.1,96492.05,96329.3,162.75,5,"SSL sweep, IFVG inversion armed","{""components"": {""fvg_detected"": false, ""inversion_detected"": true, ""ltf_refinement_detected"": false, ""structure_shift_detected"": false, ""sweep_detected"": true}, ""metadata"": {""candidate_kind"": ""IFVG"", ""invalidated_at"": 1746133800000, ""retest_at"": 1746134400000, ""source_direction"": ""bearish""}, ""raw_model_name"": ""Entry Model 2"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746136200000}",,,20,119.84999999999127,367.0500000000029,0.7364055299538634,2.2552995391705246,True,False,False,True,1,,,9,96611.9,96125.0,False,False
69eae1563a1a8299,Entry Model 2,BTCUSDT,5m,short,1746136500000,triggered,96526.1,96566.5,96546.3,96709.0,162.6999999999971,5,"BSL sweep, IFVG inversion armed","{""components"": {""fvg_detected"": false, ""inversion_detected"": true, ""ltf_refinement_detected"": false, ""structure_shift_detected"": false, ""sweep_detected"": true}, ""metadata"": {""candidate_kind"": ""IFVG"", ""invalidated_at"": 1746136200000, ""retest_at"": null, ""source_direction"": ""bullish""}, ""raw_model_name"": ""Entry Model 2"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746136500000}",,,20,423.90000000000873,47.09999999999127,2.60540872771983,0.28948985863547705,True,True,True,False,1,1,13,,96593.4,96122.4,True,True
64d61fb5d1ea6715,Entry Model 1,BTCUSDT,5m,long,1746137100000,triggered,96386.4,96483.2,96434.79999999999,96408.5,26.29999999998836,4,"SSL sweep, BOS confirmed, post-BOS FVG ready","{""components"": {""fvg_detected"": true, ""inversion_detected"": false, ""ltf_refinement_detected"": false, ""structure_shift_detected"": true, ""sweep_detected"": true}, ""metadata"": {""fvg_created_at"": 1746133500000, ""fvg_mitigated_at"": 1746135300000, ""structure_type"": ""BOS"", ""sweep_timestamp"": 1746130200000}, ""raw_model_name"": ""Entry Model 1"", ""raw_timeframe"": ""5m"", ""raw_timestamp"": 1746137100000}",,,20,158.60000000000582,312.3999999999942,6.030418250953461,11.878326996202755,True,True,True,True,1,1,1,5,96593.4,96122.4,True,True
